Numero_Secuencial,Mesa_ID,Ruta,Estado
668,8013611,ACTAS_1000\acta_0668.jpg,OK
669,8013461,ACTAS_1000\acta_0669.jpg,OK
670,8013471,ACTAS_1000\acta_0670.jpg,OK
671,8013481,ACTAS_1000\acta_0671.jpg,OK
672,8013491,ACTAS_1000\acta_0672.jpg,OK
673,8013501,ACTAS_1000\acta_0673.jpg,OK
674,8013511,ACTAS_1000\acta_0674.jpg,OK
675,8013521,ACTAS_1000\acta_0675.jpg,OK
676,8013561,ACTAS_1000\acta_0676.jpg,OK
677,8013571,ACTAS_1000\acta_0677.jpg,OK
678,8013531,ACTAS_1000\acta_0678.jpg,OK
680,8013541,ACTAS_1000\acta_0680.jpg,OK
679,8013632,ACTAS_1000\acta_0679.jpg,OK
681,8013551,ACTAS_1000\acta_0681.jpg,OK
682,8013601,ACTAS_1000\acta_0682.jpg,OK
684,8013621,ACTAS_1000\acta_0684.jpg,OK
683,8013642,ACTAS_1000\acta_0683.jpg,OK
685,8013581,ACTAS_1000\acta_0685.jpg,OK
686,8013591,ACTAS_1000\acta_0686.jpg,OK
688,8013711,ACTAS_1000\acta_0688.jpg,OK
689,8013721,ACTAS_1000\acta_0689.jpg,OK
690,8013651,ACTAS_1000\acta_0690.jpg,OK
687,8013701,ACTAS_1000\acta_0687.jpg,OK
692,8013671,ACTAS_1000\acta_0692.jpg,OK
691,8013661,ACTAS_1000\acta_0691.jpg,OK
693,8013681,ACTAS_1000\acta_0693.jpg,OK
694,8013691,ACTAS_1000\acta_0694.jpg,OK
695,8013731,ACTAS_1000\acta_0695.jpg,OK
696,8013361,ACTAS_1000\acta_0696.jpg,OK
697,8013371,ACTAS_1000\acta_0697.jpg,OK
698,8013381,ACTAS_1000\acta_0698.jpg,OK
700,8013401,ACTAS_1000\acta_0700.jpg,OK
699,8013391,ACTAS_1000\acta_0699.jpg,OK
701,8013411,ACTAS_1000\acta_0701.jpg,OK
702,8013421,ACTAS_1000\acta_0702.jpg,OK
703,8013431,ACTAS_1000\acta_0703.jpg,OK
704,8013312,ACTAS_1000\acta_0704.jpg,OK
706,8013211,ACTAS_1000\acta_0706.jpg,OK
705,8013201,ACTAS_1000\acta_0705.jpg,OK
708,8013231,ACTAS_1000\acta_0708.jpg,OK
707,8013221,ACTAS_1000\acta_0707.jpg,OK
709,8013241,ACTAS_1000\acta_0709.jpg,OK
710,8013251,ACTAS_1000\acta_0710.jpg,OK
711,8013261,ACTAS_1000\acta_0711.jpg,OK
712,8013271,ACTAS_1000\acta_0712.jpg,OK
713,8013281,ACTAS_1000\acta_0713.jpg,OK
715,8013121,ACTAS_1000\acta_0715.jpg,OK
714,8013291,ACTAS_1000\acta_0714.jpg,OK
716,8013131,ACTAS_1000\acta_0716.jpg,OK
717,8013141,ACTAS_1000\acta_0717.jpg,OK
718,8013151,ACTAS_1000\acta_0718.jpg,OK
719,8013161,ACTAS_1000\acta_0719.jpg,OK
721,8013181,ACTAS_1000\acta_0721.jpg,OK
720,8013171,ACTAS_1000\acta_0720.jpg,OK
722,8013191,ACTAS_1000\acta_0722.jpg,OK
724,8013301,ACTAS_1000\acta_0724.jpg,OK
723,8013452,ACTAS_1000\acta_0723.jpg,OK
725,8013341,ACTAS_1000\acta_0725.jpg,OK
726,8013351,ACTAS_1000\acta_0726.jpg,OK
727,8013441,ACTAS_1000\acta_0727.jpg,OK
730,8013112,ACTAS_1000\acta_0730.jpg,OK
728,8013322,ACTAS_1000\acta_0728.jpg,OK
729,8013332,ACTAS_1000\acta_0729.jpg,OK
732,8013091,ACTAS_1000\acta_0732.jpg,OK
731,8013081,ACTAS_1000\acta_0731.jpg,OK
733,8013102,ACTAS_1000\acta_0733.jpg,OK
734,8012921,ACTAS_1000\acta_0734.jpg,OK
735,8012942,ACTAS_1000\acta_0735.jpg,OK
738,8012771,ACTAS_1000\acta_0738.jpg,OK
736,8012932,ACTAS_1000\acta_0736.jpg,OK
737,8012761,ACTAS_1000\acta_0737.jpg,OK
740,8012791,ACTAS_1000\acta_0740.jpg,OK
739,8012781,ACTAS_1000\acta_0739.jpg,OK
741,8012801,ACTAS_1000\acta_0741.jpg,OK
742,8012811,ACTAS_1000\acta_0742.jpg,OK
743,8012821,ACTAS_1000\acta_0743.jpg,OK
744,8012831,ACTAS_1000\acta_0744.jpg,OK
746,8012851,ACTAS_1000\acta_0746.jpg,OK
745,8012841,ACTAS_1000\acta_0745.jpg,OK
747,8012861,ACTAS_1000\acta_0747.jpg,OK
748,8012871,ACTAS_1000\acta_0748.jpg,OK
749,8012881,ACTAS_1000\acta_0749.jpg,OK
750,8012891,ACTAS_1000\acta_0750.jpg,OK
751,8012901,ACTAS_1000\acta_0751.jpg,OK
753,8013071,ACTAS_1000\acta_0753.jpg,OK
754,8013061,ACTAS_1000\acta_0754.jpg,OK
752,8012911,ACTAS_1000\acta_0752.jpg,OK
756,8012961,ACTAS_1000\acta_0756.jpg,OK
755,8012951,ACTAS_1000\acta_0755.jpg,OK
757,8012971,ACTAS_1000\acta_0757.jpg,OK
758,8012981,ACTAS_1000\acta_0758.jpg,OK
759,8012991,ACTAS_1000\acta_0759.jpg,OK
761,8013011,ACTAS_1000\acta_0761.jpg,OK
762,8013021,ACTAS_1000\acta_0762.jpg,OK
760,8013001,ACTAS_1000\acta_0760.jpg,OK
763,8013031,ACTAS_1000\acta_0763.jpg,OK
764,8013041,ACTAS_1000\acta_0764.jpg,OK
765,8013051,ACTAS_1000\acta_0765.jpg,OK
766,8012271,ACTAS_1000\acta_0766.jpg,OK
767,8012281,ACTAS_1000\acta_0767.jpg,OK
768,8012292,ACTAS_1000\acta_0768.jpg,OK
769,8012231,ACTAS_1000\acta_0769.jpg,OK
770,8012241,ACTAS_1000\acta_0770.jpg,OK
771,8012251,ACTAS_1000\acta_0771.jpg,OK
772,8012351,ACTAS_1000\acta_0772.jpg,OK
773,8012301,ACTAS_1000\acta_0773.jpg,OK
774,8012311,ACTAS_1000\acta_0774.jpg,OK
775,8012261,ACTAS_1000\acta_0775.jpg,OK
776,8012322,ACTAS_1000\acta_0776.jpg,OK
778,8012331,ACTAS_1000\acta_0778.jpg,OK
777,8012341,ACTAS_1000\acta_0777.jpg,OK
779,8012362,ACTAS_1000\acta_0779.jpg,OK
780,8012661,ACTAS_1000\acta_0780.jpg,OK
781,8012621,ACTAS_1000\acta_0781.jpg,OK
783,8012571,ACTAS_1000\acta_0783.jpg,OK
782,8012631,ACTAS_1000\acta_0782.jpg,OK
784,8012671,ACTAS_1000\acta_0784.jpg,OK
785,8012681,ACTAS_1000\acta_0785.jpg,OK
786,8012651,ACTAS_1000\acta_0786.jpg,OK
787,8012641,ACTAS_1000\acta_0787.jpg,OK
788,8012711,ACTAS_1000\acta_0788.jpg,OK
789,8012721,ACTAS_1000\acta_0789.jpg,OK
791,8012701,ACTAS_1000\acta_0791.jpg,OK
790,8012691,ACTAS_1000\acta_0790.jpg,OK
793,8012371,ACTAS_1000\acta_0793.jpg,OK
794,8012381,ACTAS_1000\acta_0794.jpg,OK
792,8012391,ACTAS_1000\acta_0792.jpg,OK
796,8012441,ACTAS_1000\acta_0796.jpg,OK
795,8012581,ACTAS_1000\acta_0795.jpg,OK
797,8012451,ACTAS_1000\acta_0797.jpg,OK
798,8012461,ACTAS_1000\acta_0798.jpg,OK
799,8012471,ACTAS_1000\acta_0799.jpg,OK
800,8012481,ACTAS_1000\acta_0800.jpg,OK
802,8012501,ACTAS_1000\acta_0802.jpg,OK
801,8012491,ACTAS_1000\acta_0801.jpg,OK
804,8012521,ACTAS_1000\acta_0804.jpg,OK
803,8012511,ACTAS_1000\acta_0803.jpg,OK
805,8012531,ACTAS_1000\acta_0805.jpg,OK
806,8012541,ACTAS_1000\acta_0806.jpg,OK
807,8012551,ACTAS_1000\acta_0807.jpg,OK
808,8012561,ACTAS_1000\acta_0808.jpg,OK
809,8012411,ACTAS_1000\acta_0809.jpg,OK
810,8012421,ACTAS_1000\acta_0810.jpg,OK
811,8012431,ACTAS_1000\acta_0811.jpg,OK
812,8012601,ACTAS_1000\acta_0812.jpg,OK
813,8012611,ACTAS_1000\acta_0813.jpg,OK
814,8012751,ACTAS_1000\acta_0814.jpg,OK
815,8012591,ACTAS_1000\acta_0815.jpg,OK
816,8012401,ACTAS_1000\acta_0816.jpg,OK
818,8012741,ACTAS_1000\acta_0818.jpg,OK
817,8012731,ACTAS_1000\acta_0817.jpg,OK
819,8011922,ACTAS_1000\acta_0819.jpg,OK
820,8012092,ACTAS_1000\acta_0820.jpg,OK
821,8012142,ACTAS_1000\acta_0821.jpg,OK
822,8011931,ACTAS_1000\acta_0822.jpg,OK
823,8011912,ACTAS_1000\acta_0823.jpg,OK
824,8012042,ACTAS_1000\acta_0824.jpg,OK
825,8012072,ACTAS_1000\acta_0825.jpg,OK
826,8012051,ACTAS_1000\acta_0826.jpg,OK
827,8012102,ACTAS_1000\acta_0827.jpg,OK
828,8012112,ACTAS_1000\acta_0828.jpg,OK
829,8012022,ACTAS_1000\acta_0829.jpg,OK
830,8012062,ACTAS_1000\acta_0830.jpg,OK
831,8012122,ACTAS_1000\acta_0831.jpg,OK
832,8011942,ACTAS_1000\acta_0832.jpg,OK
834,8011561,ACTAS_1000\acta_0834.jpg,OK
835,8011571,ACTAS_1000\acta_0835.jpg,OK
833,8011952,ACTAS_1000\acta_0833.jpg,OK
836,8011581,ACTAS_1000\acta_0836.jpg,OK
837,8011591,ACTAS_1000\acta_0837.jpg,OK
838,8011601,ACTAS_1000\acta_0838.jpg,OK
839,8011611,ACTAS_1000\acta_0839.jpg,OK
840,8011621,ACTAS_1000\acta_0840.jpg,OK
841,8011631,ACTAS_1000\acta_0841.jpg,OK
843,8011651,ACTAS_1000\acta_0843.jpg,OK
844,8011721,ACTAS_1000\acta_0844.jpg,OK
845,8011731,ACTAS_1000\acta_0845.jpg,OK
842,8011641,ACTAS_1000\acta_0842.jpg,OK
846,8011741,ACTAS_1000\acta_0846.jpg,OK
847,8011751,ACTAS_1000\acta_0847.jpg,OK
848,8011761,ACTAS_1000\acta_0848.jpg,OK
849,8011771,ACTAS_1000\acta_0849.jpg,OK
850,8011781,ACTAS_1000\acta_0850.jpg,OK
851,8011791,ACTAS_1000\acta_0851.jpg,OK
852,8011801,ACTAS_1000\acta_0852.jpg,OK
853,8011811,ACTAS_1000\acta_0853.jpg,OK
854,8011821,ACTAS_1000\acta_0854.jpg,OK
855,8011831,ACTAS_1000\acta_0855.jpg,OK
856,8011841,ACTAS_1000\acta_0856.jpg,OK
857,8011851,ACTAS_1000\acta_0857.jpg,OK
859,8011871,ACTAS_1000\acta_0859.jpg,OK
858,8011861,ACTAS_1000\acta_0858.jpg,OK
860,8011881,ACTAS_1000\acta_0860.jpg,OK
861,8011891,ACTAS_1000\acta_0861.jpg,OK
862,8011661,ACTAS_1000\acta_0862.jpg,OK
863,8011671,ACTAS_1000\acta_0863.jpg,OK
864,8011681,ACTAS_1000\acta_0864.jpg,OK
866,8011701,ACTAS_1000\acta_0866.jpg,OK
865,8011691,ACTAS_1000\acta_0865.jpg,OK
868,8011901,ACTAS_1000\acta_0868.jpg,OK
867,8011711,ACTAS_1000\acta_0867.jpg,OK
869,8011992,ACTAS_1000\acta_0869.jpg,OK
870,8012132,ACTAS_1000\acta_0870.jpg,OK
871,8011962,ACTAS_1000\acta_0871.jpg,OK
872,8011972,ACTAS_1000\acta_0872.jpg,OK
873,8011982,ACTAS_1000\acta_0873.jpg,OK
874,8012032,ACTAS_1000\acta_0874.jpg,OK
875,8012002,ACTAS_1000\acta_0875.jpg,OK
876,8012012,ACTAS_1000\acta_0876.jpg,OK
877,8012082,ACTAS_1000\acta_0877.jpg,OK
878,8012172,ACTAS_1000\acta_0878.jpg,OK
879,8012182,ACTAS_1000\acta_0879.jpg,OK
880,8012162,ACTAS_1000\acta_0880.jpg,OK
881,8012202,ACTAS_1000\acta_0881.jpg,OK
882,8012192,ACTAS_1000\acta_0882.jpg,OK
885,8012152,ACTAS_1000\acta_0885.jpg,OK
883,8012212,ACTAS_1000\acta_0883.jpg,OK
886,8007301,ACTAS_1000\acta_0886.jpg,OK
887,8007311,ACTAS_1000\acta_0887.jpg,OK
884,8012222,ACTAS_1000\acta_0884.jpg,OK
888,8007641,ACTAS_1000\acta_0888.jpg,OK
889,8007561,ACTAS_1000\acta_0889.jpg,OK
890,8007571,ACTAS_1000\acta_0890.jpg,OK
891,8007581,ACTAS_1000\acta_0891.jpg,OK
892,8007591,ACTAS_1000\acta_0892.jpg,OK
893,8007601,ACTAS_1000\acta_0893.jpg,OK
894,8007611,ACTAS_1000\acta_0894.jpg,OK
895,8007621,ACTAS_1000\acta_0895.jpg,OK
896,8007631,ACTAS_1000\acta_0896.jpg,OK
897,8008161,ACTAS_1000\acta_0897.jpg,OK
898,8008171,ACTAS_1000\acta_0898.jpg,OK
899,8008181,ACTAS_1000\acta_0899.jpg,OK
900,8008191,ACTAS_1000\acta_0900.jpg,OK
901,8008201,ACTAS_1000\acta_0901.jpg,OK
902,8008211,ACTAS_1000\acta_0902.jpg,OK
903,8008221,ACTAS_1000\acta_0903.jpg,OK
904,8008231,ACTAS_1000\acta_0904.jpg,OK
905,8008241,ACTAS_1000\acta_0905.jpg,OK
906,8008251,ACTAS_1000\acta_0906.jpg,OK
907,8008261,ACTAS_1000\acta_0907.jpg,OK
908,8008271,ACTAS_1000\acta_0908.jpg,OK
909,8008041,ACTAS_1000\acta_0909.jpg,OK
910,8008051,ACTAS_1000\acta_0910.jpg,OK
912,8008071,ACTAS_1000\acta_0912.jpg,OK
915,8008101,ACTAS_1000\acta_0915.jpg,OK
913,8008081,ACTAS_1000\acta_0913.jpg,OK
917,8008121,ACTAS_1000\acta_0917.jpg,OK
918,8008131,ACTAS_1000\acta_0918.jpg,OK
911,8008061,ACTAS_1000\acta_0911.jpg,OK
914,8008091,ACTAS_1000\acta_0914.jpg,OK
920,8008151,ACTAS_1000\acta_0920.jpg,OK
919,8008141,ACTAS_1000\acta_0919.jpg,OK
916,8008111,ACTAS_1000\acta_0916.jpg,OK
922,8007841,ACTAS_1000\acta_0922.jpg,OK
921,8007831,ACTAS_1000\acta_0921.jpg,OK
923,8007851,ACTAS_1000\acta_0923.jpg,OK
925,8007941,ACTAS_1000\acta_0925.jpg,OK
924,8007861,ACTAS_1000\acta_0924.jpg,OK
926,8007951,ACTAS_1000\acta_0926.jpg,OK
927,8007961,ACTAS_1000\acta_0927.jpg,OK
928,8007971,ACTAS_1000\acta_0928.jpg,OK
929,8007981,ACTAS_1000\acta_0929.jpg,OK
931,8008001,ACTAS_1000\acta_0931.jpg,OK
930,8007991,ACTAS_1000\acta_0930.jpg,OK
932,8008011,ACTAS_1000\acta_0932.jpg,OK
933,8008021,ACTAS_1000\acta_0933.jpg,OK
934,8008031,ACTAS_1000\acta_0934.jpg,OK
935,8008341,ACTAS_1000\acta_0935.jpg,OK
936,8008351,ACTAS_1000\acta_0936.jpg,OK
937,8008361,ACTAS_1000\acta_0937.jpg,OK
939,8008381,ACTAS_1000\acta_0939.jpg,OK
938,8008371,ACTAS_1000\acta_0938.jpg,OK
940,8008391,ACTAS_1000\acta_0940.jpg,OK
941,8008401,ACTAS_1000\acta_0941.jpg,OK
942,8008411,ACTAS_1000\acta_0942.jpg,OK
943,8008421,ACTAS_1000\acta_0943.jpg,OK
944,8008431,ACTAS_1000\acta_0944.jpg,OK
945,8007521,ACTAS_1000\acta_0945.jpg,OK
946,8007531,ACTAS_1000\acta_0946.jpg,OK
947,8007541,ACTAS_1000\acta_0947.jpg,OK
948,8007551,ACTAS_1000\acta_0948.jpg,OK
949,8007341,ACTAS_1000\acta_0949.jpg,OK
950,8007351,ACTAS_1000\acta_0950.jpg,OK
951,8007361,ACTAS_1000\acta_0951.jpg,OK
952,8007371,ACTAS_1000\acta_0952.jpg,OK
955,8007401,ACTAS_1000\acta_0955.jpg,OK
954,8007391,ACTAS_1000\acta_0954.jpg,OK
956,8007411,ACTAS_1000\acta_0956.jpg,OK
957,8007421,ACTAS_1000\acta_0957.jpg,OK
958,8007731,ACTAS_1000\acta_0958.jpg,OK
960,8007751,ACTAS_1000\acta_0960.jpg,OK
961,8007431,ACTAS_1000\acta_0961.jpg,OK
959,8007741,ACTAS_1000\acta_0959.jpg,OK
962,8007441,ACTAS_1000\acta_0962.jpg,OK
963,8007451,ACTAS_1000\acta_0963.jpg,OK
964,8007461,ACTAS_1000\acta_0964.jpg,OK
965,8007471,ACTAS_1000\acta_0965.jpg,OK
967,8007491,ACTAS_1000\acta_0967.jpg,OK
969,8007511,ACTAS_1000\acta_0969.jpg,OK
968,8007501,ACTAS_1000\acta_0968.jpg,OK
970,8007651,ACTAS_1000\acta_0970.jpg,OK
953,8007381,ACTAS_1000\acta_0953.jpg,OK
971,8007661,ACTAS_1000\acta_0971.jpg,OK
972,8007671,ACTAS_1000\acta_0972.jpg,OK
974,8007691,ACTAS_1000\acta_0974.jpg,OK
973,8007681,ACTAS_1000\acta_0973.jpg,OK
975,8007701,ACTAS_1000\acta_0975.jpg,OK
976,8007711,ACTAS_1000\acta_0976.jpg,OK
966,8007481,ACTAS_1000\acta_0966.jpg,OK
977,8007721,ACTAS_1000\acta_0977.jpg,OK
978,8007901,ACTAS_1000\acta_0978.jpg,OK
979,8007911,ACTAS_1000\acta_0979.jpg,OK
980,8007921,ACTAS_1000\acta_0980.jpg,OK
981,8007931,ACTAS_1000\acta_0981.jpg,OK
982,8007761,ACTAS_1000\acta_0982.jpg,OK
983,8007771,ACTAS_1000\acta_0983.jpg,OK
984,8007781,ACTAS_1000\acta_0984.jpg,OK
985,8007791,ACTAS_1000\acta_0985.jpg,OK
986,8007801,ACTAS_1000\acta_0986.jpg,OK
987,8007811,ACTAS_1000\acta_0987.jpg,OK
989,8008481,ACTAS_1000\acta_0989.jpg,OK
988,8007821,ACTAS_1000\acta_0988.jpg,OK
990,8008491,ACTAS_1000\acta_0990.jpg,OK
992,8008511,ACTAS_1000\acta_0992.jpg,OK
991,8008501,ACTAS_1000\acta_0991.jpg,OK
993,8008521,ACTAS_1000\acta_0993.jpg,OK
994,8008531,ACTAS_1000\acta_0994.jpg,OK
995,8008281,ACTAS_1000\acta_0995.jpg,OK
996,8008291,ACTAS_1000\acta_0996.jpg,OK
997,8008301,ACTAS_1000\acta_0997.jpg,OK
999,8008321,ACTAS_1000\acta_0999.jpg,OK
1000,8008331,ACTAS_1000\acta_1000.jpg,OK
998,8008311,ACTAS_1000\acta_0998.jpg,OK
